

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
423.792  000.395  000.395: require('nvim-autopairs.completion.handlers')
423.803  000.804  000.409: require('nvim-autopairs.completion.cmp')
424.688  005.691  000.930: sourcing /home/rahim/.config/nvim/after/plugin/autopairs.lua
425.609  000.567  000.567: require('nvim-treesitter.indent')
426.697  000.493  000.493: require('nvim-treesitter.locals')
426.723  000.900  000.407: require('nvim-treesitter.incremental_selection')
427.188  000.344  000.344: require('ts-rainbow.internal')
428.338  000.293  000.293: require('nvim-treesitter.highlight')
428.412  003.655  001.550: sourcing /home/rahim/.config/nvim/after/plugin/autotag.lua
430.252  000.587  000.587: require('tokyonight.treesitter')
430.265  001.413  000.827: require('tokyonight.util')
432.337  000.501  000.501: require('tokyonight.colors')
432.347  002.078  001.577: require('tokyonight.theme')
432.728  000.378  000.378: require('tokyonight.config')
432.735  004.229  000.359: require('tokyonight')
434.911  000.626  000.626: require('vim.treesitter.highlighter')
437.172  003.442  002.816: sourcing /home/rahim/.local/share/nvim/site/pack/packer/start/tokyonight.nvim/colors/tokyonight.lua
445.548  000.569  000.569: require('indent_blankline.utils')
446.529  000.444  000.444: require('transparent.config')
446.876  000.341  000.341: require('transparent.cache')
446.933  001.301  000.516: require('transparent')
447.236  018.768  009.227: sourcing /home/rahim/.config/nvim/after/plugin/color.lua
447.332  000.035  000.035: sourcing /home/rahim/.config/nvim/after/plugin/colorizer.lua
447.441  000.076  000.076: sourcing /home/rahim/.config/nvim/after/plugin/emmet.lua
447.526  000.046  000.046: sourcing /home/rahim/.config/nvim/after/plugin/icon.lua
448.775  000.518  000.518: require('null-ls.utils')
448.908  000.935  000.417: require('null-ls.config')
449.675  000.581  000.581: require('null-ls.helpers.cache')
450.399  000.709  000.709: require('null-ls.helpers.diagnostics')
450.619  000.210  000.210: require('null-ls.helpers.formatter_factory')
451.518  000.281  000.281: require('null-ls.logger')
451.804  000.278  000.278: require('null-ls.state')
451.816  001.192  000.633: require('null-ls.helpers.generator_factory')
452.422  000.263  000.263: require('null-ls.helpers.command_resolver')
452.487  000.666  000.403: require('null-ls.helpers.make_builtin')
452.869  000.376  000.376: require('null-ls.helpers.range_formatting_args_factory')
452.874  003.962  000.227: require('null-ls.helpers')
454.220  000.407  000.407: require('null-ls.methods')
454.239  000.819  000.412: require('null-ls.diagnostics')
454.263  001.385  000.566: require('null-ls.sources')
454.661  000.392  000.392: require('null-ls.builtins')
454.670  006.944  000.269: require('null-ls')
455.499  000.268  000.268: require('mason-null-ls.automatic_setup')
455.530  000.856  000.588: require('mason-null-ls')
455.826  000.291  000.291: require('mason-null-ls.settings')
456.212  000.353  000.353: require('mason-null-ls.ensure_installed')
457.722  000.295  000.295: require('mason-core.notify')
457.850  001.068  000.773: require('mason-null-ls.api.command')
458.378  000.508  000.508: require('null-ls.builtins.formatting.prettier')
459.206  000.478  000.478: require('null-ls.builtins.diagnostics.eslint')
459.480  001.052  000.574: require('null-ls.builtins.diagnostics.eslint_d')
459.931  000.403  000.403: require('null-ls.builtins.diagnostics.flake8')
460.258  000.234  000.234: require('null-ls.builtins.formatting.black')
460.572  000.241  000.241: require('null-ls.builtins.formatting.clang_format')
460.818  000.218  000.218: require('null-ls.builtins.formatting.stylua')
461.238  000.392  000.392: require('null-ls.builtins.formatting.shfmt')
461.487  000.238  000.238: require('null-ls.builtins.diagnostics.shellcheck')
463.018  000.539  000.539: require('null-ls.client')
463.167  015.604  002.268: sourcing /home/rahim/.config/nvim/after/plugin/ls_null.lua
464.070  000.669  000.669: require('lspkind')
464.450  001.173  000.504: sourcing /home/rahim/.config/nvim/after/plugin/lsp-kind.lua
469.186  000.979  000.979: require('nvim-tree.notify')
469.527  001.648  000.669: require('nvim-tree.events')
470.565  000.279  000.279: require('nvim-tree.log')
471.709  000.300  000.300: require('nvim-tree.iterators.node-iterator')
471.793  001.222  000.922: require('nvim-tree.utils')
569.800  098.003  098.003: require('nvim-tree.git.utils')
570.401  000.582  000.582: require('nvim-tree.git.runner')
570.841  000.435  000.435: require('nvim-tree.watcher')
571.203  000.357  000.357: require('nvim-tree.explorer.node')
571.221  101.348  000.469: require('nvim-tree.git')
571.536  000.311  000.311: require('nvim-tree.explorer.watch')
572.149  000.292  000.292: require('nvim-tree.explorer.node-builders')
572.565  000.411  000.411: require('nvim-tree.explorer.sorters')
572.925  000.355  000.355: require('nvim-tree.explorer.filters')
574.202  000.842  000.842: require('nvim-tree.view')
574.220  001.291  000.449: require('nvim-tree.live-filter')
574.226  002.685  000.336: require('nvim-tree.explorer.explore')
574.657  000.428  000.428: require('nvim-tree.explorer.reload')
574.664  105.128  000.356: require('nvim-tree.explorer')
574.670  107.027  000.252: require('nvim-tree.core')
575.155  000.482  000.482: require('nvim-tree.diagnostics')
575.668  000.261  000.261: require('nvim-tree.modified')
575.674  000.514  000.252: require('nvim-tree.renderer.components.modified')
576.024  000.347  000.347: require('nvim-tree.renderer.components.padding')
576.440  000.411  000.411: require('nvim-tree.renderer.components.icons')
576.814  000.364  000.364: require('nvim-tree.renderer.components.full-name')
577.144  000.325  000.325: require('nvim-tree.renderer.help')
577.541  000.392  000.392: require('nvim-tree.renderer.components.git')
578.198  000.652  000.652: require('nvim-tree.renderer.builder')
578.526  000.323  000.323: require('nvim-tree.marks')
578.539  111.247  000.409: require('nvim-tree.renderer')
578.830  000.281  000.281: require('nvim-tree.actions.tree-modifiers.collapse-all')
579.186  000.352  000.352: require('nvim-tree.actions.root.dir-up')
579.551  000.359  000.359: require('nvim-tree.actions.root.change-dir')
579.835  000.279  000.279: require('nvim-tree.actions.reloaders.reloaders')
580.153  000.313  000.313: require('nvim-tree.actions.finders.find-file')
580.196  113.383  000.552: require('nvim-tree.lib')
580.565  000.365  000.365: require('nvim-tree.colors')
580.825  000.255  000.255: require('nvim-tree.legacy')
581.361  000.532  000.532: require('nvim-tree.actions.fs.copy-paste')
582.156  000.306  000.306: require('nvim-tree.actions.tree-modifiers.expand-all')
582.402  000.241  000.241: require('nvim-tree.actions.tree-modifiers.toggles')
582.766  000.358  000.358: require('nvim-tree.actions.fs.create-file')
583.086  000.315  000.315: require('nvim-tree.actions.fs.rename-file')
583.440  000.347  000.347: require('nvim-tree.actions.fs.trash')
583.778  000.334  000.334: require('nvim-tree.actions.fs.remove-file')
584.036  000.247  000.247: require('nvim-tree.actions.moves.parent')
584.318  000.278  000.278: require('nvim-tree.actions.moves.sibling')
584.587  000.264  000.264: require('nvim-tree.actions.moves.item')
584.888  000.287  000.287: require('nvim-tree.actions.finders.search-node')
585.126  000.234  000.234: require('nvim-tree.actions.node.run-command')
585.456  000.325  000.325: require('nvim-tree.actions.node.file-popup')
585.842  000.383  000.383: require('nvim-tree.actions.node.system-open')
586.158  000.309  000.309: require('nvim-tree.marks.bulk-move')
586.171  004.803  000.575: require('nvim-tree.actions.dispatch')
586.234  121.400  002.063: require('nvim-tree')
590.666  000.787  000.787: require('nvim-tree.actions')
591.337  000.652  000.652: require('nvim-tree.actions.node.open-file')
594.010  000.324  000.324: require('nvim-tree.marks.navigation')
594.019  000.812  000.488: require('nvim-tree.api')
594.052  001.353  000.540: require('nvim-tree.keymap')
599.958  135.408  011.217: sourcing /home/rahim/.config/nvim/after/plugin/nvim-tree.lua
606.074  006.027  006.027: sourcing /home/rahim/.config/nvim/after/plugin/toggleterm.lua
606.101  002.212: loading after plugins
606.131  000.030: inits 3
608.295  002.164: reading ShaDa
615.694  005.468  005.468: require('vim.filetype.detect')
619.064  000.339  000.339: require('luasnip.loaders.from_lua')
619.485  000.374  000.374: require('luasnip.loaders.from_snipmate')
620.367  000.457  000.457: require('luasnip.util.jsonc')
620.380  000.857  000.399: require('luasnip.loaders.from_vscode')
626.275  000.634  000.634: require('editorconfig')
635.548  019.581: reading stdin
635.793  000.246: opening buffers
639.857  004.064: BufEnter autocommands
639.935  000.078: editing files in windows
640.698  000.546  000.546: require('which-key.plugins')
641.231  000.520  000.520: require('which-key.plugins.marks')
641.913  000.674  000.674: require('which-key.mappings')
643.345  000.403  000.403: require('which-key.plugins.registers')
644.143  000.511  000.511: require('which-key.plugins.presets')
644.581  000.432  000.432: require('which-key.plugins.presets.misc')
644.963  000.355  000.355: require('which-key.plugins.spelling')
645.451  000.347  000.347: require('which-key.colors')
662.610  018.887: VimEnter autocommands
662.622  000.012: UIEnter autocommands
662.630  000.008: before starting main loop
663.084  000.454: first screen update
663.090  000.006: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.022  000.022: --- NVIM STARTING ---
000.247  000.225: event init
000.606  000.359: early init
000.798  000.192: locale set
000.955  000.157: init first window
002.117  001.162: inits 1
002.152  000.035: window checked
002.316  000.164: parsing arguments
004.109  000.309  000.309: require('vim.shared')
004.414  000.101  000.101: require('vim._meta')
004.423  000.287  000.186: require('vim._editor')
004.427  000.895  000.299: require('vim._init_packages')
004.432  001.220: init lua interpreter
005.795  001.364: expanding arguments
005.935  000.140: inits 2
008.726  002.791: init highlight
